Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2202057,31-Dec-21,Wisconsin,Stoughton,336 Olson Ct,1,0,N/A
2202353,31-Dec-21,Nebraska,Nebraska City,715 11th Corso,1,0,N/A
2200960,31-Dec-21,North Dakota,Williston,N/A,1,0,N/A
2199766,29-Dec-21,Ohio,Columbus,5400 block of Piper Bend Rd,1,0,N/A
2199289,27-Dec-21,North Carolina,Beulaville,Haw Branch Rd,1,0,N/A
2203442,27-Dec-21,Mississippi,Philadelphia,Martin Luther King Dr,1,0,N/A
2198740,27-Dec-21,Ohio,Youngstown,200 block of Beechwood Rd,1,0,N/A
2200121,27-Dec-21,Texas,Gladewater,Perrin St,1,0,N/A
2196844,25-Dec-21,North Carolina,Hendersonville,Spicer Cove Rd,1,0,N/A
2199383,25-Dec-21,Mississippi,Canton,147 Links Dr,1,0,N/A
2196475,24-Dec-21,Missouri,Independence,500 block of S Glenwood Ave,1,0,N/A
2195525,23-Dec-21,California,North Hollywood,12121 Victory Blvd,2,0,N/A
2196089,23-Dec-21,Texas,Burkburnett,600 block of Cottonwood St,1,0,N/A
2196657,23-Dec-21,Louisiana,New Orleans,Lakeland Ct and Bullard Ave,1,0,N/A
2195175,22-Dec-21,Louisiana,Jeanerette,1400 block of Main St,1,0,N/A
2194857,21-Dec-21,Alabama,Birmingham (Ensley),1500 block of 51st St,1,0,N/A
2193960,20-Dec-21,Washington,Puyallup,10800 block of 58th Avenue Ct E,1,0,N/A
2193262,19-Dec-21,Ohio,Van Wert,617 S Tyler St,1,0,N/A
2193547,19-Dec-21,South Carolina,Columbia,401 Columbiana Dr,1,0,N/A
2192768,18-Dec-21,Florida,Port Saint Lucie,SE Tiffany Ave and SE Hillmoor Dr,1,0,N/A
2192674,18-Dec-21,Illinois,Chicago,4800 block of W Gladys Ave,1,0,N/A
2193914,18-Dec-21,Virginia,Fredericksburg,6600 block of Wagon Dr,1,0,N/A
2191477,16-Dec-21,Texas,Port Lavaca,332 Independence Dr,1,0,N/A
2190724,15-Dec-21,Georgia,Bainbridge,312 Country Club Rd,1,0,N/A
2189953,14-Dec-21,Texas,Manor,11916 Jamie Dr,1,0,N/A
2188213,12-Dec-21,California,Chula Vista,Diamondback Ct and Sugar Bush Ct,1,0,N/A
2190929,11-Dec-21,Georgia,Monticello,N/A,1,0,N/A
2186998,10-Dec-21,Florida,West Palm Beach,17th St and Spruce Ave,1,0,N/A
2187023,10-Dec-21,Florida,Jacksonville,5600 block of Bennington Dr,1,0,N/A
2186328,8-Dec-21,New Mexico,Rio Rancho,5748 Sandoval Dr NE,1,0,N/A
2185474,8-Dec-21,Texas,Dallas,8564 Lazy Acres Cir,1,0,N/A
2183755,5-Dec-21,Tennessee,Buchanan,10030 US-79,1,0,N/A
2183286,5-Dec-21,Georgia,Savannah,100 block of E 64th St,1,0,N/A
2182238,4-Dec-21,Iowa,Knoxville,132nd Pl,1,0,N/A
2184789,4-Dec-21,Missouri,Kahoka,N/A,1,0,N/A
2183429,3-Dec-21,South Carolina,Port Royal,1650 Ribaut Rd,1,0,N/A
2182094,3-Dec-21,Texas,San Antonio,1500 block of S Elmendorf St,1,0,N/A
2181438,3-Dec-21,Kentucky,Pineville,101 Courthouse Sq,1,0,N/A
2182295,2-Dec-21,West Virginia,Twilight,Preston Branch Rd,1,0,N/A
2179980,1-Dec-21,Georgia,Columbus,2500 block of Schaul St,1,0,N/A
2180515,1-Dec-21,Massachusetts,Northampton,23 Randolph Pl,1,0,N/A
2178901,30-Nov-21,Virginia,Covington,1600 block of E Dolly Ann Dr,1,0,N/A
2177873,29-Nov-21,Kansas,Wichita,4300 block of Bernita St,1,0,N/A
2180460,28-Nov-21,Montana,Conner,N/A,1,0,N/A
2177762,28-Nov-21,Texas,Dallas,6417 Ridgecrest Rd,1,0,N/A
2178037,28-Nov-21,Ohio,Toledo,3500 block of N Erie St,1,0,N/A
2176740,27-Nov-21,Pennsylvania,Mineral Point,Buckhorn Rd and Sr3043,1,0,N/A
2176759,27-Nov-21,North Carolina,Charlotte,Olando St and Norris Ave,1,0,N/A
2176729,27-Nov-21,Texas,Hallsville,2100 block of Young Rd,1,0,N/A
2176523,25-Nov-21,California,San Diego,Cahill Dr,1,0,N/A
2175762,25-Nov-21,Minnesota,Minneapolis (Brooklyn Park),8000 block of Florida Ave,1,0,N/A
2176170,25-Nov-21,Georgia,Atlanta,4555 Washington Rd,1,0,N/A
2175125,25-Nov-21,Pennsylvania,Bally,8500 block of Chestnut St,1,0,N/A
2175523,25-Nov-21,New York,Phelps,600 block of Cross Rd,1,0,N/A
2174401,24-Nov-21,District of Columbia,Washington,2320 Chester St SE,1,0,N/A
2180035,23-Nov-21,South Carolina,New Zion,N/A,1,0,N/A
2174343,23-Nov-21,Wisconsin,Saxon,N/A,1,0,N/A
2174201,22-Nov-21,New Hampshire,Derry,27 Linlew Dr,1,0,N/A
2173281,22-Nov-21,Pennsylvania,Pittsburgh,100 block of Prescott Dr,1,0,N/A
2173053,22-Nov-21,Pennsylvania,Pittsburgh,500 block of N Negley Ave,1,0,N/A
2172398,21-Nov-21,Kentucky,Shelbyville,72 Zelkova Dr,1,0,N/A
2172458,20-Nov-21,Missouri,Saint Louis,1400 block of Castle Ln,1,0,N/A
2172408,20-Nov-21,Pennsylvania,Pittsburgh,N Linden Ave,1,0,N/A
2173103,20-Nov-21,Texas,Terrell,Co Rd 136,1,0,N/A
2172240,20-Nov-21,Texas,Amarillo,N Hughes St and NW 13th Ave,1,0,N/A
2171971,20-Nov-21,Pennsylvania,Columbus,2698 Alder Bottom Rd,1,0,N/A
2169312,16-Nov-21,Georgia,Perry,Coventry Cir,1,1,N/A
2167322,14-Nov-21,Colorado,Aurora,13000 block of E 33rd Pl,1,0,N/A
2167392,14-Nov-21,Texas,Mckinney,4600 block of Kingsway Ln,1,0,N/A
2170008,14-Nov-21,Texas,Houston,11555 Fuqua St,1,0,N/A
2167037,14-Nov-21,Texas,Houston,11500 block of Fuqua St,1,0,N/A
2167422,13-Nov-21,Nebraska,Virginia,717 Rd and 607 Ave,1,0,N/A
2166371,13-Nov-21,Georgia,Atlanta,2060 Alison Court SW,1,0,N/A
2165859,13-Nov-21,Alabama,Mobile,1200 block of Alba St,1,0,N/A
2167270,13-Nov-21,Georgia,Nashville,300 block of JD Nichols Rd,1,1,N/A
2164863,11-Nov-21,Minnesota,Minneapolis (Brooklyn Center),5600 block of N Girard Ave,1,0,N/A
2163997,10-Nov-21,Ohio,Zanesville,779 Pine St.,2,0,N/A
2163895,9-Nov-21,Texas,Beaumont,1300 block of Edwin St,1,0,N/A
2163725,9-Nov-21,Missouri,Kansas City,4300 block of E Linwood Blvd,1,0,N/A
2164195,8-Nov-21,South Carolina,Mc Coll,Platt Rd,1,0,N/A
2181186,8-Nov-21,Pennsylvania,Langhorne,400 block of Cynthia Ave,1,0,N/A
2161546,7-Nov-21,South Carolina,Greenville,Staunton Bridge Rd,1,1,N/A
2289434,7-Nov-21,Ohio,Youngstown,McGuffey Rd and Wick Ave,1,0,N/A
2159609,2-Nov-21,South Carolina,Charleston,1161 Cainhoy Rd,1,0,N/A
2156847,1-Nov-21,Tennessee,Nashville,2071 Oakwood Ave,1,0,N/A
2159578,1-Nov-21,North Carolina,Salisbury,100 block of Ramses Rock Run,1,0,N/A
2155735,31-Oct-21,Colorado,Denver,1100 block of N Syracuse St,1,0,N/A
2155786,30-Oct-21,California,Compton,200 block of N Bowen Ave,1,0,N/A
2241941,29-Oct-21,Virginia,Newport News,N/A,1,0,N/A
2155185,29-Oct-21,Florida,Tallahassee,3025 S Adams St,1,0,N/A
2154648,29-Oct-21,South Carolina,Columbia,2400 block of Blue Ridge Terrace,1,0,N/A
2153925,28-Oct-21,Alabama,Riverside,N/A,1,0,N/A
2153114,28-Oct-21,Texas,Houston,8301 Willow Pl Dr N,1,0,N/A
2152726,27-Oct-21,Vermont,Vergennes (Addison),Pleasant View Dr,1,0,N/A
2210313,27-Oct-21,Oregon,Ashland,Conde Creek Rd,1,0,N/A
2152151,26-Oct-21,Alabama,Greensboro,Balsa Ave,1,0,N/A
2150890,26-Oct-21,Tennessee,Nashville,Harpeth Knoll Rd and Beech Bend Dr,1,0,N/A
2151494,25-Oct-21,Pennsylvania,Harrisburg,268 Verbeke St,1,0,N/A
2153488,25-Oct-21,Montana,Pinesdale,N/A,1,0,N/A
2151242,25-Oct-21,Ohio,Canton,1600 block of Royal Ave NE,1,0,N/A
2150576,25-Oct-21,Tennessee,Cleveland,Hancock Rd NE,1,0,N/A
2156411,24-Oct-21,Texas,Leonard,4400 block of FM 1553,1,0,N/A
2150400,23-Oct-21,Indiana,Jeffersonville (Utica),Charlestown Pk and Salem Noble Rd,1,0,N/A
2148563,23-Oct-21,Illinois,Chicago,3700 block of S Wood St,1,0,N/A
2149166,22-Oct-21,Michigan,Clinton Township (Clinton Twp),19345 Gaynon Dr,1,0,N/A
2147494,21-Oct-21,New Mexico,Santa Fe,Bonanza Creek Ln,1,1,N/A
2147566,21-Oct-21,North Carolina,Kannapolis,2103 Fowler St,1,0,N/A
2146786,20-Oct-21,North Carolina,Hendersonville,Conservative Ln,1,0,N/A
2146467,20-Oct-21,Ohio,Cincinnati,2881 Royal Glen Dr,1,0,N/A
2145945,19-Oct-21,Pennsylvania,Philadelphia,6000 block of N American St,1,0,N/A
2145183,18-Oct-21,Texas,Elsa,200 block of Begonia St,1,0,N/A
2144177,17-Oct-21,Illinois,Zion,2800 block of Enoch Ave,1,0,N/A
2144081,17-Oct-21,Georgia,West Point,N/A,1,0,N/A
2142565,16-Oct-21,South Carolina,Greenville,3125 White Horse Rd,1,0,N/A
2142753,14-Oct-21,Ohio,Akron,OH-8,1,0,N/A
2141217,14-Oct-21,Arizona,Peoria,N 83rd Ave and W Olive Ave,1,0,N/A
2136751,9-Oct-21,Missouri,Independence,1200 block of N Liberty St,1,0,N/A
2136570,8-Oct-21,Florida,Cocoa Beach,153 Cedar Ave,1,0,N/A
2135002,7-Oct-21,Florida,Jacksonville,7000 block of Linda Dr,1,0,N/A
2140128,6-Oct-21,Texas,Dallas,10500 block of Lake June Rd,1,0,N/A
2140753,6-Oct-21,Wyoming,Ten Sleep,Sand Draw Rd,1,0,N/A
2130850,1-Oct-21,North Carolina,Charlotte,2600 Block of Clydesdale Terrace,1,0,N/A
2129539,30-Sep-21,Florida,Saint Augustine (St Augustine),215 Anastasia Blvd,1,0,N/A
2129020,29-Sep-21,Mississippi,Laurel,Shady School Rd,1,0,N/A
2128369,28-Sep-21,Wisconsin,Madison (Fitchburg),5100 block of Curry Ct,1,0,N/A
2128582,28-Sep-21,Indiana,Westfield,1200 block of Sabrina Way,1,0,N/A
2127839,28-Sep-21,New York,Brooklyn,Miller Ave and Pitkin Ave,1,0,N/A
2129284,27-Sep-21,Kansas,Hays,1800 block of Kazan St,1,0,N/A
2126505,26-Sep-21,Texas,Port Arthur,100 block of 6th St,1,0,N/A
2130461,25-Sep-21,Georgia,Duluth,3355 McDaniel Rd,1,0,N/A
2123099,22-Sep-21,Texas,Waco,1725 N Martin Luther King Blvd,1,0,N/A
2205701,19-Sep-21,Arkansas,Eureka Springs,N/A,1,0,N/A
2119057,18-Sep-21,Wisconsin,Milwaukee,3400 block of N 67th St,1,0,N/A
2120012,17-Sep-21,Colorado,Dolores,Forest Rd 535,1,0,N/A
2118593,17-Sep-21,Kansas,Lawrence,1500 block of Wedgewood Dr,1,0,N/A
2118466,16-Sep-21,Texas,San Marcos,200 Springtown Way,1,0,N/A
2118394,15-Sep-21,Illinois,Joliet,1300 block of Waverly Pl,1,0,N/A
2117257,15-Sep-21,New York,Rochester,6 Vinewood Pl,1,0,N/A
2115900,13-Sep-21,Georgia,Atlanta,4226 Notting Hill Dr SW,1,0,N/A
2115854,13-Sep-21,Florida,Parrish,4200 block of Cottage Hill Ave,1,0,N/A
2114784,12-Sep-21,North Carolina,Salisbury,800 block of Maple Ave,1,0,N/A
2121284,12-Sep-21,Arkansas,Arkadelphia,101 Nunn Dr,1,0,N/A
2121291,11-Sep-21,Alaska,Chicken,Taylor Hwy,1,0,N/A
2113550,11-Sep-21,Tennessee,Memphis,3822 Hickory Farms Dr,1,0,N/A
2117622,11-Sep-21,California,Forbestown,Forbestown Rd,1,0,N/A
2113166,10-Sep-21,Georgia,Macon,3401 Houston Ave,1,0,N/A
2112989,9-Sep-21,Mississippi,Horn Lake,5000 block of Caroline Dr,1,0,N/A
2117048,9-Sep-21,Illinois,Polo,300 block of Franklin Rd,1,0,N/A
2111306,8-Sep-21,Missouri,Saint Louis,I-55,1,1,N/A
2111032,8-Sep-21,Texas,San Antonio,Carlota Ave and Culebra Rd,1,0,N/A
2110058,7-Sep-21,Texas,Houston,6500 block of Goforth St,1,0,N/A
2108023,4-Sep-21,New York,New York (Manhattan),W 131st St and 8th Ave,1,1,N/A
2108630,4-Sep-21,Texas,Dallas,555 S Lamar St,1,0,N/A
2107882,3-Sep-21,North Carolina,Winston Salem (Winston-salem),100 Block of Martindale Rd,1,0,N/A
2106807,3-Sep-21,Texas,Houston,6711 Hornwood Dr,1,0,N/A
2107554,3-Sep-21,Florida,Panama City,1623 15th St,1,1,N/A
2107195,3-Sep-21,Arizona,Casa Grande,351 N Peart Rd,1,0,N/A
2107176,1-Sep-21,Michigan,Roseville,20000 block of Twelve Mile Rd,1,0,N/A
2105820,1-Sep-21,Illinois,Chicago,5200 block of W Byron St,1,0,N/A
2105606,31-Aug-21,Indiana,Fremont,100 block of Baum St,1,0,N/A
2294860,29-Aug-21,Florida,Tampa,2600 block of Durham St,1,0,N/A
2128223,29-Aug-21,Michigan,Detroit,Woodingham Dr and Puritan Ave,1,0,N/A
2104404,29-Aug-21,New Jersey,Newark,100 block Schuyler Ave,1,0,N/A
2103807,29-Aug-21,Oklahoma,Tulsa,5600 block of N Garrison Ave,1,0,N/A
2103349,28-Aug-21,Oklahoma,Oklahoma City,3308 SE 89th St,1,0,N/A
2101870,27-Aug-21,Tennessee,Memphis,3513 Boxtown Rd,1,0,N/A
2101524,27-Aug-21,Tennessee,Memphis,1300 block of Timothy Dr,1,0,N/A
2101044,26-Aug-21,Mississippi,Canton,Franklin St and Canal St,2,1,N/A
2102827,26-Aug-21,Florida,Crawfordville,110 Melaleuca Dr,1,0,N/A
2101237,25-Aug-21,Florida,Holt,Wilkerson Bluff Rd,1,0,N/A
2099712,24-Aug-21,New Mexico,Clovis,1051 NM-311,1,0,N/A
2100311,24-Aug-21,Indiana,Richmond,612 S 7th St,1,0,N/A
2100249,24-Aug-21,Louisiana,Arcadia,N/A,1,0,N/A
2098732,23-Aug-21,Georgia,Albany,2500 block of Hilltop Dr,1,0,N/A
2098283,22-Aug-21,North Carolina,Winston Salem (Winston-salem),1200 block of E Fourteenth St,1,0,N/A
2097513,21-Aug-21,California,Guadalupe,Birch St and Obispo St,1,0,N/A
2097200,21-Aug-21,Minnesota,Minneapolis (Brooklyn Center),I-94 and I-694,1,0,N/A
2123189,20-Aug-21,Pennsylvania,Harrisburg,N/A,1,0,N/A
2096906,20-Aug-21,Kansas,Hays,4500 block of Larned Cir,1,0,N/A
2095383,19-Aug-21,New York,Brooklyn,1525 St Johns Pl,1,1,N/A
2094873,19-Aug-21,Texas,Weslaco,Mile 10 N and FM 1015,1,0,N/A
2092834,16-Aug-21,Nevada,Henderson,500 block of Chelsea Dr,1,0,N/A
2092310,16-Aug-21,Wisconsin,Milwaukee,943 S 28th St,1,0,N/A
2089933,13-Aug-21,Minnesota,Bena,N/A,1,0,N/A
2093549,12-Aug-21,Virginia,Dumfries,2800 block of Banks Ct,1,0,N/A
2090016,12-Aug-21,Texas,Houston,3900 Center St,1,0,N/A
2089777,12-Aug-21,Texas,Houston,3990 Washington Ave,1,0,N/A
2090601,12-Aug-21,Louisiana,Thibodaux,500 block of Karla Dr,1,0,N/A
2089812,11-Aug-21,Florida,Altamonte Springs,497 Spanish Trace Dr,1,0,N/A
2087889,10-Aug-21,Louisiana,Monroe,2936 Barrington Dr,1,0,N/A
2088140,10-Aug-21,Mississippi,Jackson,3200 block of Tougaloo St,1,0,N/A
2088253,10-Aug-21,Texas,Arlington,2100 block of Cottoncreek Dr,1,0,N/A
2087860,10-Aug-21,Louisiana,Monroe,2936 Barrington Dr,1,0,N/A
2087885,9-Aug-21,Ohio,Dayton,800 block of Westwood Ave,1,0,N/A
2086576,8-Aug-21,North Carolina,Gastonia,610 W Fifth Ave,1,0,N/A
2085311,7-Aug-21,Arizona,Phoenix,5800 W Roma Ave,1,0,N/A
2085088,7-Aug-21,New York,Rochester,537 Hague St,1,1,N/A
2087669,6-Aug-21,Kansas,Caldwell,1500 block of S Blackstone Rd,1,0,N/A
2083541,5-Aug-21,Illinois,Chicago,6400 block of S Carpenter Ave,1,0,N/A
2082997,4-Aug-21,Ohio,Dayton,1000 block of Randolph St,1,0,N/A
2084174,3-Aug-21,Alabama,Decatur,400 block of Pine Ave SW,1,0,N/A
2081842,3-Aug-21,Texas,Groveton,N/A,1,0,N/A
2081603,2-Aug-21,Michigan,Mancelona,N/A,1,0,N/A
2081610,2-Aug-21,Louisiana,Baton Rouge,7500 block of Glenetta Ct,1,0,N/A
2081118,2-Aug-21,Virginia,Roanoke,1644 Queen Ann Dr SE,1,0,N/A
2080140,1-Aug-21,Wisconsin,Milwaukee,1307 S 9th St,1,0,N/A
2081354,1-Aug-21,Missouri,Independence,200 block of E Walnut St,1,0,N/A
2081494,1-Aug-21,Utah,Smithfield,N/A,1,0,N/A
2081433,1-Aug-21,Mississippi,Houston,Church St,1,0,N/A
2080577,1-Aug-21,Pennsylvania,Philadelphia,9500 block of Clark St,1,0,N/A
2081408,31-Jul-21,California,Petaluma,1216 Del Sol Way,2,0,N/A
2079460,31-Jul-21,North Carolina,Raleigh,700 block of Rock Quarry Rd,1,0,N/A
2081403,31-Jul-21,Oklahoma,Oklahoma City (Del City),3600 block of Mistletoe Ln,2,0,N/A
2079064,31-Jul-21,Ohio,Columbus,2119 Via Da Vinci Ct,1,0,N/A
2078743,28-Jul-21,Pennsylvania,Richfield,Palmer Ln,1,0,N/A
2075415,26-Jul-21,Ohio,Dayton,605 Rockford Ave,1,0,N/A
2075277,25-Jul-21,North Carolina,High Point,800 Block of Worth St,1,0,N/A
2075861,25-Jul-21,Texas,Prairie View,N/A,1,0,N/A
2073050,24-Jul-21,Tennessee,Nashville,4000 block of Scotwood Dr,1,0,N/A
2074453,24-Jul-21,Mississippi,Amory,N/A,1,0,N/A
2075001,23-Jul-21,Nebraska,Beatrice,US-77,1,0,N/A
2072912,23-Jul-21,Texas,Dallas,300 block of South Storey St,1,0,N/A
2071018,21-Jul-21,Wisconsin,Eau Claire,2800 block of Terry Ln,1,0,N/A
2077372,21-Jul-21,Oklahoma,Durant,1212 N 2nd Ave,1,0,N/A
2068820,20-Jul-21,Texas,San Antonio,8611 Waters Edge Dr,1,1,N/A
2070859,20-Jul-21,Kansas,Wichita,550 N Nims St,1,0,N/A
2116658,19-Jul-21,Nevada,Laughlin,Bruce Woodbury Dr and Needles Hwy,1,0,N/A
2067698,18-Jul-21,Tennessee,Westmoreland,Fairfield Rd,1,0,N/A
2066733,18-Jul-21,Arizona,Phoenix,17th St and McDowell Rd,1,0,N/A
2066378,18-Jul-21,Texas,Lufkin,100 block of Deer Trace Cir,1,0,N/A
2065625,17-Jul-21,Utah,West Jordan,5208 W Cyclamen Way,1,0,N/A
2067771,17-Jul-21,Mississippi,Hickory,MS-503,1,0,N/A
2065125,16-Jul-21,Pennsylvania,Scranton (Dunmore),400 block of William St,1,0,N/A
2159198,16-Jul-21,Tennessee,Memphis,Ridgeway Rd,1,0,N/A
2064549,15-Jul-21,Texas,Athens,3800 block of Oakridge Estates Rd,1,0,N/A
2070938,15-Jul-21,Mississippi,Corinth,Cass St,1,0,N/A
2062831,13-Jul-21,Ohio,Maple Heights,19700 block of Maple Heights Blvd,1,0,N/A
2061324,12-Jul-21,Tennessee,Memphis,5587 Berryman Dr,1,0,N/A
2060546,11-Jul-21,Kansas,Newton,900 block of S Walnut St,1,0,N/A
2120402,10-Jul-21,Maryland,Hagerstown,300 block of Antietam Dr,1,0,N/A
2059286,9-Jul-21,Utah,Heber City,2790 N Commons Blvd,1,0,N/A
2058232,9-Jul-21,Oklahoma,Sayre,100 block of W Main St,1,0,N/A
2057278,8-Jul-21,California,Tulare,Gemini St,1,0,N/A
2057472,8-Jul-21,Mississippi,Jackson,Coronet Pl and Cummins St,1,0,N/A
2209052,7-Jul-21,Tennessee,Memphis,7600 block of Nash Dr,1,0,N/A
2056068,7-Jul-21,West Virginia,Clarksburg,N 1st St,1,0,N/A
2055926,7-Jul-21,Tennessee,Goodlettsville,100 block of Elizabeth Ct,1,0,N/A
2055374,6-Jul-21,Colorado,Manitou Springs,141 Manitou Ave,1,0,N/A
2056708,6-Jul-21,Texas,Richmond,1930 Rocky Falls,1,0,N/A
2055057,6-Jul-21,Virginia,Halifax,5100 block of Halifax Rd,1,0,N/A
2053921,5-Jul-21,Kansas,Lenexa,12445 W 97th Ter,1,0,N/A
2053255,4-Jul-21,Tennessee,Knoxville,3900 block of Alma Ave,1,0,N/A
2052603,3-Jul-21,California,Chula Vista,530 Telegraph Canyon Rd,1,0,N/A
2054915,3-Jul-21,Texas,Tyler,323 Chimney Rock Dr,1,0,N/A
2052995,3-Jul-21,Virginia,Bedford,900 block of Burks Hill Rd,1,0,N/A
2052146,3-Jul-21,Virginia,Richmond,4521 S Laburnum Ave,1,1,N/A
2051232,2-Jul-21,North Carolina,Tarboro,2200 block of Sherwood Ave,1,0,N/A
2051982,2-Jul-21,Texas,El Paso,900 block of S Tays St,1,0,N/A
2053259,2-Jul-21,South Carolina,Charleston,100 block of Ivy Green Way,1,0,N/A
2051739,2-Jul-21,Florida,Jacksonville,3800 block of Emerson St,1,0,N/A
2050397,1-Jul-21,Pennsylvania,Philadelphia,5500 block of Whitby Ave,1,0,N/A
2050257,1-Jul-21,Ohio,Columbus,462 S Eureka Ave,1,0,N/A
2051370,1-Jul-21,Missouri,West Plains,Co Rd 3010,1,0,N/A
2050433,30-Jun-21,Missouri,Saint Louis (Jennings),5400 block of Hamilton Ave,1,0,N/A
2050250,30-Jun-21,Michigan,Kalamazoo,5700 block of Higgins St,2,0,N/A
2048839,29-Jun-21,District of Columbia,Washington,1400 block of R St NW,1,0,N/A
2048113,29-Jun-21,Maryland,Annapolis,Pleasant St,1,0,N/A
2048932,29-Jun-21,Alabama,Mobile,2602 Florida St,1,0,N/A
2047178,27-Jun-21,Tennessee,Millington,Currie Rd,1,0,N/A
2045816,26-Jun-21,California,Fresno,Clinton Ave and Crystal Ave,1,0,N/A
2045611,26-Jun-21,Georgia,Atlanta,215 Piedmont Ave NE,1,2,N/A
2045972,26-Jun-21,Pennsylvania,Philadelphia,1400 block of W Pacific St,1,0,N/A
2045920,25-Jun-21,Arizona,Tempe,S 48th St and E Broadway Rd,1,0,N/A
2045116,25-Jun-21,Virginia,Virginia Beach,1300 block of Crane Crescent,1,0,N/A
2045604,25-Jun-21,Illinois,Burbank,8300 block of Laramie Ave,1,0,N/A
2046188,25-Jun-21,Georgia,Dublin,Mimosa Dr,1,0,N/A
2044225,24-Jun-21,Michigan,Kalamazoo,1100 block of Lake St,1,0,N/A
2051643,24-Jun-21,Illinois,Zion,3000 block of Elim Ave,1,0,N/A
2044303,24-Jun-21,Kentucky,Hopkinsville,100 block of Plum St,1,0,N/A
2042281,22-Jun-21,Michigan,Detroit,15200 block of Rochelle Ave,1,0,N/A
2042475,20-Jun-21,Texas,Houston,3801 Omeara St,1,0,N/A
2039532,19-Jun-21,Illinois,Chicago,3301 W North Ave,1,0,N/A
2039861,19-Jun-21,Texas,Dallas,3500 block of Dixon Ave,1,0,N/A
2042046,19-Jun-21,New Jersey,Bridgeton,300 block of Atlantic St,1,0,N/A
2038033,17-Jun-21,Louisiana,Baton Rouge,Ford St and Mickens Rd,1,0,N/A
2037995,17-Jun-21,Maine,Temple,15 Forest Hill Rd,1,0,N/A
2037273,16-Jun-21,Oregon,Beaverton,SW Alger Ave and SW 14th St,1,0,N/A
2035964,15-Jun-21,Florida,Jacksonville,10300 block of Allene Rd,1,0,N/A
2036173,14-Jun-21,Oklahoma,Tulsa,N Garnett Rd and E Admiral Pl,1,0,N/A
2034643,13-Jun-21,Texas,Grand Prairie,2300 block of Dalworth St,1,0,N/A
2032475,12-Jun-21,Florida,Fort Lauderdale (Sunrise),12801 W Sunrise Blvd,1,0,N/A
2033799,12-Jun-21,Kansas,Topeka,1700 block of SE 31st St,1,0,N/A
2029078,8-Jun-21,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,N/A
2029899,8-Jun-21,Virginia,Church Road,7400 block of Colemans Lake Rd,1,0,N/A
2028374,8-Jun-21,Illinois,Chicago,2200 block of N Marmora Ave,1,0,N/A
2027097,6-Jun-21,Florida,Miami Beach,I-195 and Alton Rd,1,0,N/A
2025578,5-Jun-21,Minnesota,Minneapolis,E Lake St and Hiawatha Ave,1,0,N/A
2026879,5-Jun-21,Texas,Houston,1450 block of Oxford Meadow Dr,1,0,N/A
2027081,5-Jun-21,Iowa,Raymond,110 Hillcrest St,1,0,N/A
2030497,4-Jun-21,Wisconsin,Whitewater,304 N Tratt St,1,0,N/A
2025297,4-Jun-21,Texas,Dallas,1400 block of Stardale Ln,1,0,N/A
2025180,4-Jun-21,Virginia,Oak Hall,28000 block of Withams Rd,1,0,N/A
2022551,2-Jun-21,Illinois,Joliet,201 S Eastern Ave,1,0,N/A
2023091,2-Jun-21,Mississippi,Canton,117 S Hargon St,1,0,N/A
2022188,1-Jun-21,Texas,Lumberton (Rose Hill Acres),4940 US 69,1,0,N/A
2021159,30-May-21,Kentucky,Radcliff,N/A,1,0,N/A
2021339,30-May-21,Nebraska,Bellevue,6900 block of S 27th St,1,0,N/A
2022433,30-May-21,Pennsylvania,Coatesville,300 block of Community Ln,1,0,N/A
2018972,29-May-21,New York,Brooklyn,1971 Pacific St,1,0,N/A
2019331,29-May-21,Oklahoma,Tulsa,2186 S 99th E Ave,1,0,N/A
2019036,28-May-21,Georgia,Jackson,School St and Jackson St,1,1,N/A
2019508,28-May-21,Maryland,Fort Washington,10100 block of Old Fort Rd,1,0,N/A
2018559,27-May-21,Iowa,Waterloo,1433 Byron Ave,1,0,N/A
2016573,26-May-21,Utah,Salt Lake City (West Valley City),Hyannis Ave,1,0,N/A
2015797,26-May-21,Arizona,Mesa,1120 S Sycamore Rd,1,0,N/A
2023336,25-May-21,West Virginia,Kearneysville,3354 Charles Town Rd,1,0,N/A
2018311,23-May-21,Texas,Waller,1600 block of Bowler Rd,1,1,N/A
2014514,23-May-21,Texas,Austin,9705 Reservoir Ct,1,0,N/A
2012104,22-May-21,Tennessee,Memphis,3327 N Watkins St,1,0,N/A
2011610,22-May-21,Indiana,Fort Wayne,2177 Eden St,1,4,N/A
2014683,22-May-21,Mississippi,Waynesboro,White Oak St,1,0,N/A
2011139,21-May-21,Texas,Fort Worth,1513 E Presidio St,2,0,N/A
2011077,21-May-21,New York,Albany,1st St and Quail St,1,5,N/A
2009582,20-May-21,Indiana,Indianapolis,3400 block of N Leland Ave,1,0,N/A
2009451,19-May-21,Illinois,Chicago,1700 block of E 71st St,2,0,N/A
2010015,19-May-21,Maryland,Laurel,3400 block of Laurel Fort Meade Rd,1,0,N/A
2008789,19-May-21,Michigan,Detroit,1555 Outer Dr E,1,2,N/A
2008856,18-May-21,South Carolina,Hartsville,900 Block of Clearview Dr,1,0,N/A
2008034,18-May-21,Texas,Houston,17100 block of Hilton Hollow Dr,1,0,N/A
2009257,18-May-21,Ohio,Galion,N/A,1,0,N/A
